,1P1F,1P2F,2P1F,2P2F,F1,F2,Condicion,Final,Año,Tipo_Cursada,Virtual,Oral,Grupo
0,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
1,-1.0,7.0,8.2,-1.0,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
2,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
3,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
5,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
7,-1.0,-1.0,-1.0,4.2,7.8,-1.0,Promocionado,6,2020,Verano,0,,
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
10,8.6,-1.0,7.9,-1.0,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
11,7.5,-1.0,7.1,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
12,-1.0,8.3,9.5,-1.0,-1.0,-1.0,Promocionado,9,2020,Verano,0,,
13,7.6,-1.0,9.4,-1.0,-1.0,-1.0,Promocionado,9,2020,Verano,0,,
14,6.9,-1.0,8.2,-1.0,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
16,-1.0,8.7,5.9,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
17,-1.0,-1.0,7.1,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
19,-1.0,6.3,6.5,-1.0,-1.0,-1.0,Promocionado,6,2020,Verano,0,,
20,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
21,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
26,6.6,-1.0,-1.0,6.199999999999999,-1.0,-1.0,Promocionado,6,2020,Verano,0,,
27,-1.0,8.6,5.7,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
30,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
31,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
32,-1.0,-1.0,7.1,-1.0,7.399999999999999,-1.0,Promocionado,7,2020,Verano,0,,
33,-1.0,-1.0,6.6,-1.0,7.6,-1.0,Promocionado,7,2020,Verano,0,,
34,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
38,6.8,-1.0,-1.0,-1.0,-1.0,5.9,Promocionado,6,2020,Verano,0,,
39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
40,-1.0,-1.0,-1.0,5.800000000000001,7.8,-1.0,Promocionado,7,2020,Verano,0,,
41,8.2,-1.0,-1.0,7.399999999999999,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
43,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
46,8.1,-1.0,8.7,-1.0,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
47,-1.0,-1.0,-1.0,5.7,9.5,-1.0,Promocionado,8,2020,Verano,0,,
48,9.4,-1.0,8.600000000000001,-1.0,-1.0,-1.0,Promocionado,9,2020,Verano,0,,
49,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
50,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
51,7.0,-1.0,9.5,-1.0,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
52,5.7,6.6000000000000005,-1.0,-1.0,-1.0,7.1,Promocionado,7,2020,Verano,0,,
53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
55,-1.0,-1.0,4.1,7.6,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
60,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
61,8.5,-1.0,6.6,8.6,-1.0,-1.0,Promocionado,9,2020,Verano,0,,
62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
64,-1.0,7.800000000000001,9.0,-1.0,-1.0,-1.0,Promocionado,8,2020,Verano,0,,
65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
66,7.5,-1.0,7.300000000000001,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
67,-1.0,6.4,-1.0,7.1,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
68,5.9,5.4,-1.0,-1.0,-1.0,8.2,Promocionado,7,2020,Verano,0,,
69,6.7,-1.0,6.4,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
70,-1.0,6.6,-1.0,-1.0,-1.0,6.4,Promocionado,7,2020,Verano,0,,
71,7.1,-1.0,7.2,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
72,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
73,-1.0,-1.0,-1.0,5.9,7.4,-1.0,Promocionado,7,2020,Verano,0,,
74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
80,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
81,9.3,-1.0,9.2,-1.0,-1.0,-1.0,Promocionado,9,2020,Verano,0,,
82,-1.0,-1.0,-1.0,7.0,6.6,-1.0,Promocionado,7,2020,Verano,0,,
83,6.9,-1.0,6.4,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
85,-1.0,-1.0,5.9,-1.0,6.4,-1.0,Promocionado,6,2020,Verano,0,,
86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
88,-1.0,6.6,5.1,7.2,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
93,-1.0,6.300000000000001,7.2,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
94,-1.0,-1.0,5.699999999999999,5.4,6.6,-1.0,Promocionado,6,2020,Verano,0,,
95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
96,-1.0,8.0,9.1,-1.0,-1.0,-1.0,Promocionado,9,2020,Verano,0,,
97,-1.0,6.4,-1.0,7.3,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Verano,0,,
99,0.0,0.0,0.0,0.0,-1.0,-1.0,Desaprobado,0,2020,Verano,0,,
100,-1.0,4.7,5.199999999999999,6.8,6.8,-1.0,Promocionado,7,2020,Verano,0,,
101,-1.0,7.5,6.300000000000001,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
102,-1.0,6.4,-1.0,6.9,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
104,-1.0,-1.0,6.199999999999999,-1.0,7.4,-1.0,Promocionado,7,2020,Verano,0,,
105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
106,8.4,-1.0,6.4,-1.0,-1.0,-1.0,Promocionado,7,2020,Verano,0,,
107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Verano,0,,
108,8.7,-1.0,7.9,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
109,6.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
110,6.0,-1.0,7.95,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
111,5.9,-1.0,5.2,4.4,-1.0,8.3,Promocionado,8,2020,Anticipada,1,Aprobado,
112,5.3,-1.0,4.3,3.3,-1.0,5.2,Desaprobado,0,2020,Anticipada,1,,
113,8.6,-1.0,8.3,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
114,2.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
115,8.7,-1.0,0.0,9.8,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
116,4.3,4.7,6.1,-1.0,5.5,-1.0,Desaprobado,0,2020,Anticipada,1,,
117,3.2,4.8,2.35,3.4,-1.0,3.9,Desaprobado,0,2020,Anticipada,1,,
118,7.7,-1.0,7.4,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
119,8.0,-1.0,8.2,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
120,9.2,-1.0,8.6,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
121,9.2,-1.0,7.5,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
122,9.0,-1.0,9.2,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
124,8.3,-1.0,9.55,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
125,9.0,-1.0,8.45,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
126,1.7,4.5,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
128,3.2,6.6,0.3,0.0,-1.0,5.4,Desaprobado,0,2020,Anticipada,1,Desaprobado,
129,5.3,-1.0,2.15,3.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
130,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
131,8.6,-1.0,8.2,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
133,4.1,-1.0,-1.0,2.1,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
134,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
135,8.9,-1.0,7.05,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
137,7.4,-1.0,6.6,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
139,7.1,-1.0,6.6,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
140,4.9,4.0,1.55,4.95,4.9,-1.0,Desaprobado,0,2020,Anticipada,1,,
141,8.4,-1.0,7.25,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
142,8.6,-1.0,8.25,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
143,8.5,-1.0,6.55,-1.0,-1.0,-1.0,Promocionado,6,2020,Anticipada,1,Aprobado,
144,9.2,-1.0,9.9,-1.0,-1.0,-1.0,Promocionado,10,2020,Anticipada,1,Aprobado,
145,7.2,-1.0,7.6,-1.0,-1.0,-1.0,Promocionado,6,2020,Anticipada,1,Aprobado,
146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
147,6.0,-1.0,6.35,-1.0,-1.0,-1.0,Desaprobado,0,2020,Anticipada,1,Desaprobado,
148,8.9,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
149,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
150,7.5,-1.0,9.25,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
151,3.6,5.9,5.75,7.4,-1.0,-1.0,Promocionado,6,2020,Anticipada,1,Aprobado,
152,7.7,-1.0,2.95,4.5,-1.0,-1.0,Promocionado,6,2020,Anticipada,1,Aprobado,
153,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
155,10.0,-1.0,9.25,-1.0,-1.0,-1.0,Promocionado,10,2020,Anticipada,1,Aprobado,
156,8.8,-1.0,7.9,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
157,8.2,-1.0,6.4,-1.0,-1.0,-1.0,Promocionado,6,2020,Anticipada,1,Aprobado,
158,6.3,-1.0,2.35,9.8,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
159,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
160,6.9,-1.0,7.25,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
161,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
162,5.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
163,9.5,-1.0,9.0,-1.0,-1.0,-1.0,Promocionado,10,2020,Anticipada,1,Aprobado,
164,6.0,-1.0,1.85,1.08,-1.0,1.27,Desaprobado,0,2020,Anticipada,1,,
165,4.5,-1.0,5.2,5.8,6.7,-1.0,Desaprobado,0,2020,Anticipada,1,Desaprobado,
166,5.7,-1.0,3.2,0.0,-1.0,7.45,Desaprobado,0,2020,Anticipada,1,Desaprobado,
167,8.9,-1.0,9.0,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
168,8.3,-1.0,9.05,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
169,4.5,-1.0,0.55,3.65,-1.0,5.45,Desaprobado,0,2020,Anticipada,1,,
170,10.0,-1.0,9.0,-1.0,-1.0,-1.0,Promocionado,10,2020,Anticipada,1,Aprobado,
171,8.6,-1.0,8.9,-1.0,-1.0,-1.0,Desaprobado,0,2020,Anticipada,1,Desaprobado,
172,4.8,6.7,5.6,-1.0,-1.0,-1.0,Promocionado,6,2020,Anticipada,1,Aprobado,
173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
174,1.7,1.2,1.75,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
175,5.8,-1.0,0.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
176,8.5,-1.0,9.45,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
177,8.6,-1.0,9.0,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
179,10.0,-1.0,8.9,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
180,1.6,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
181,9.4,-1.0,6.5,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
182,7.6,-1.0,7.35,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
183,6.4,-1.0,4.75,9.4,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
184,9.2,-1.0,4.9,-1.0,-1.0,-1.0,Promocionado,7,2020,Anticipada,1,Aprobado,
185,8.2,-1.0,8.15,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
186,6.4,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
189,8.2,-1.0,6.7,-1.0,-1.0,-1.0,Desaprobado,0,2020,Anticipada,1,Desaprobado,
190,8.9,-1.0,3.7,6.1,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
191,5.0,-1.0,2.95,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2020,Anticipada,1,,
193,7.6,-1.0,3.8,7.2,-1.0,-1.0,Desaprobado,0,2020,Anticipada,1,Desaprobado,
194,10.0,-1.0,8.25,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
195,9.2,-1.0,9.3,-1.0,-1.0,-1.0,Promocionado,9,2020,Anticipada,1,Aprobado,
196,9.0,-1.0,7.45,-1.0,-1.0,-1.0,Promocionado,8,2020,Anticipada,1,Aprobado,
197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
198,10.0,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2020,Anticipada,1,Aprobado,
199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2020,Anticipada,1,,
200,-1.0,1.25,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
201,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
202,5.9,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
206,4.0,3.83,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
207,8.7,-1.0,9.5,-1.0,-1.0,-1.0,Promocionado,9,2021,Anticipada,1,Aprobado,
208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
209,8.1,-1.0,5.6,-1.0,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
212,4.3,4.4,3.1,3.8,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,,
213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
214,9.0,-1.0,5.5,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
215,4.4,5.85,2.6,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
216,2.4,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
217,7.0,-1.0,9.5,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
219,7.6,-1.0,8.4,-1.0,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
220,1.6,1.33,1.7,0.9,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,,
221,1.2,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
222,7.0,-1.0,8.0,-1.0,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
223,4.6,6.38,5.6,-1.0,-1.0,-1.0,Promocionado,6,2021,Anticipada,1,Aprobado,
224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
225,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
227,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
228,8.3,-1.0,8.2,-1.0,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
229,4.6,6.83,5.0,3.8,-1.0,6.8,Desaprobado,0,2021,Anticipada,1,Desaprobado,
230,0.0,3.1,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
231,0.0,3.19,1.3,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
233,3.4,4.67,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
236,3.8,5.42,7.0,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
237,2.9,5.23,6.2,5.5,6.5,-1.0,Promocionado,6,2021,Anticipada,1,Aprobado,
238,6.8,-1.0,6.8,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
240,9.5,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2021,Anticipada,1,Aprobado,
241,1.0,3.61,6.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
242,4.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
246,6.6,-1.0,6.5,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
247,8.0,-1.0,5.0,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
248,6.4,-1.0,4.4,3.7,-1.0,6.3,Promocionado,6,2021,Anticipada,1,Aprobado,
249,8.4,-1.0,7.2,-1.0,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
251,1.3,2.5,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
254,0.0,4.58,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
255,0.6,2.25,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
256,5.8,-1.0,4.0,5.4,-1.0,8.9,Promocionado,7,2021,Anticipada,1,Aprobado,
257,5.7,6.91,4.5,3.4,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
259,5.6,-1.0,5.9,5.2,-1.0,6.8,Promocionado,6,2021,Anticipada,1,Aprobado,
260,8.2,-1.0,-1.0,3.0,-1.0,8.8,Desaprobado,0,2021,Anticipada,1,Desaprobado,
261,6.9,-1.0,7.2,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
263,9.2,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2021,Anticipada,1,Aprobado,
264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
267,3.2,4.44,1.8,3.2,-1.0,3.1,Desaprobado,0,2021,Anticipada,1,,
